Zaman,Enlem,Boylam,Derinlik,Buyukluk
995708860,39037,24368,27.9,4.6
995708758,39.08,24358,10.4,4.5
995407102,38686,26.08,21.4,4.4
995346074,34885,25352,19.8,4.3
995038292,41368,44342,33.0,4.0
994790530,39818,41629,35.0,5.4
994547749,38887,26859,10.3,4.0
994402604,41668,46121,10.0,4.0
994344560,36.12,38.86,10.0,4.0
993913346,37221,26.74,22.5,4.0
993702895,34823,23057,28.5,4.2
993572922,39.9,41693,8.3,4.0
993565675,38665,26442,22.6,4.1
993565185,38651,26528,9.1,4.1
993558600,38.68,26505,8.9,4.1
993482913,37.27,36.3,6.0,4.1
993464929,37182,36213,13.6,5.4
993378782,39349,27856,9.9,4.2
993372576,39365,27834,8.0,4.1
993292627,36.04,34.11,19.0,4.1
993287902,39389,27882,8.4,4.2
993268364,35.5534,28.1262,50.2,5.7
993228981,39295,27861,5.4,4.1
993200092,39324,27891,7.0,4.6
993198656,35644,28933,10.0,4.0
993014199,37.93,34.09,10.0,4.1
992766135,39043,45808,33.0,4.1
992751608,36677,25679,50.1,4.2
992599422,34895,23139,43.5,4.4
992475999,36214,24.51,65.3,4.1
992405151,38535,25581,1.6,4.0
992299609,39031,47283,15.0,4.6
992297659,37621,26767,22.5,4.1
992208662,34.85,23.02,37.3,4.4
992172217,34.97,29425,66.9,4.0
992171608,38482,25614,8.5,4.5
992167862,38.4975,25.5823,10.0,5.6
991327190,39.46,26.34,9.0,4.0
991134954,39762,41.96,15.0,4.8
991131272,39834,41689,33.3,4.7
991100641,35.48,27765,24.2,5.1
990663489,39.32,27.9,7.0,4.0
990619890,35552,27.86,28.9,4.4
990368531,35.72,23.47,38.9,4.1
990322212,38465,25621,12.0,4.2
990317382,38515,25.62,27.9,4.1
990241903,35865,29172,33.0,4.2
989597214,37349,30287,12.4,4.0
989573433,38.76,39.98,8.0,4.0
988985005,35221,26461,27.9,4.0
988859422,40634,36661,6.4,4.1
988686059,35757,27473,41.2,5.2
988535852,36.47,35.6,3.0,4.0
988405567,35.22,23.08,67.0,4.6
987975538,34754,32614,37.0,4.0
987660176,42.68,46.81,4.0,4.0
987265737,35155,26935,8.0,4.0
987217733,34637,24105,33.0,4.0
987019674,35713,28269,45.0,4.1
986954541,34381,24592,8.0,4.1
986835937,36506,28674,63.3,4.0
986605776,40029,35756,6.0,4.3
986516792,36165,26871,148.4,4.2
986433148,34538,25374,72.2,4.2
986306507,35.15,27788,67.7,4.0
986219892,38.31,37.4,6.0,4.1
986077128,40944,31155,11.7,4.0
986010605,35573,27719,28.5,4.0
985955453,38718,30872,20.2,4.2
985258943,40.63,33031,10.8,4.5
985231279,38774,30925,10.0,4.4
985028254,35644,26462,108.7,4.0
984591260,40845,27611,11.0,4.1
984327708,38499,33837,25.0,4.0
984212888,34923,26047,39.2,4.3
984212459,34938,26093,20.9,4.8
983593909,35736,27662,37.4,4.4
983538599,35846,24257,71.9,4.1
983523199,35716,27687,43.1,4.5
983442678,37835,26765,10.0,4.2
983243696,39067,26726,21.1,4.0
983242495,42.83,46.69,29.0,4.0
983236248,39012,26671,9.8,4.1
982646120,39134,24329,14.7,4.0
982499436,42663,46.79,65.0,4.5
982445091,38012,26668,7.2,4.0
982444034,38.26,39.28,10.0,4.0
981878907,35786,28179,12.6,4.0
981874537,35197,27125,45.5,4.0
981826946,38798,43547,29.3,4.0
981450213,36.59,42.52,10.0,4.0
981206198,41412,45647,5.0,4.2
981096701,37735,30179,14.5,4.3
981010727,40081,27.77,7.5,4.0
980984574,38663,44602,10.0,4.0
980802228,34914,27976,23.0,4.0
980794199,42.9,46.6,10.0,4.0
980658007,40686,46423,33.0,4.0
980302783,39.59,26083,8.0,4.0
980231273,40159,46613,5.6,4.0
979927476,34606,25.37,5.0,4.0
979868317,39155,27.93,7.3,4.1
979722599,36973,36064,42.3,4.6
979696861,34.84,26353,5.0,4.1
979605182,40.9,29.07,13.0,4.1
979361620,35826,27019,27.9,4.1
979326002,35543,28647,10.0,4.0
979325122,34544,25719,3.2,4.0
979164969,34.81,26.39,46.0,4.2
978890461,34832,25716,11.8,4.0
978881792,34701,25772,4.1,4.1
978805620,34727,25741,13.0,4.2
978560438,37.64,26784,11.0,4.1
977646653,38551,40.28,38.8,4.5
977513896,35.45,23602,33.3,4.2
977465052,35814,45911,33.0,4.2
977092656,34819,32.94,135.0,4.0
976985870,36806,24142,130.1,4.3
976887884,38.6081,31.1972,5.0,6.0
976877187,42883,43818,10.0,4.0
976797938,41.56,44.7,49.0,4.0
976333837,42.53,44.22,18.0,4.0
975790474,42.29,47.32,22.0,4.0
975760524,42414,47332,30.0,4.5
975519061,34993,27656,10.0,4.0
975504825,35532,27712,5.0,4.0
975262298,37065,23266,42.7,4.3
975248437,37.95,29008,20.6,4.0
975247714,37973,28994,10.5,4.1
975016956,34702,24811,27.9,4.0
974903061,35923,27.44,17.0,4.0
974410076,38.24,42.93,5.0,4.0
974305844,37.94,42749,12.0,4.0
974293574,38589,42913,45.3,4.4
974289939,38.4509,42904,55.5,5.5
974084108,35363,44535,49.2,4.2
974074357,40808,30777,2.8,4.0
974027062,35806,27174,5.0,4.0
973620838,39414,26276,10.1,4.0
973449234,34612,25412,29.6,4.0
972923831,36936,28412,9.5,4.1
972662254,36362,44647,33.0,4.2
972141142,42.83,43.93,14.0,4.0
971898940,36186,28738,25.3,4.4
971815664,41.85,45.87,3.0,4.0
971466589,35095,27152,29.1,4.1
970802422,37102,45226,33.0,4.1
970770725,38257,25198,10.0,4.0
970724290,40553,33049,12.1,4.0
970724088,40.56,32974,16.8,4.1
970635532,37918,28868,1.9,4.3
970616040,37.87,29029,19.8,4.7
970497702,35246,45686,35.4,4.1
970351448,42.58,44.58,5.0,4.0
970140922,37042,23.18,39.8,4.3
970077965,34.85,26732,21.5,4.1
970046378,40504,33.07,13.7,4.0
969768735,39496,43679,15.0,4.1
969766480,42379,47329,20.0,4.6
969375686,34876,26449,47.8,4.1
969068502,36748,27502,24.4,4.2
969046077,34572,27034,5.0,4.1
968680492,35.69,45236,15.0,4.5
968633132,34406,32068,25.0,4.2
968518359,42.03,46.6,10.0,4.6
968414463,36508,25468,11.0,4.4
968381207,39395,27667,5.0,4.3
968352612,34708,26.3,5.0,4.0
968301154,38474,45077,43.9,4.1
968298096,34505,25037,49.4,4.3
967852430,40573,32918,10.0,4.0
967617533,35722,28305,37.0,4.1
967490867,40602,32974,12.1,4.3
967445735,34348,26547,33.0,4.0
967356002,35.75,28201,5.6,4.0
967299309,39385,26223,9.6,4.0
967027289,40787,30781,15.3,5.3
966958376,35713,28181,4.1,4.0
966933613,40209,32105,3.6,4.3
966904538,39608,23.9,3.6,4.7
966502187,40854,33.55,10.0,4.0
965619384,37.55,40.95,8.0,4.0
965553618,35.36,27657,33.0,4.0
965433369,34744,24.0,14.0,4.0
965423053,36796,26004,30.7,4.0
965375853,35727,28157,19.9,4.0
964710046,35188,27521,8.0,4.0
964386243,36586,31486,106.9,4.1
963825145,34449,26516,23.1,4.5
963806480,34.56,26453,48.4,4.0
963663487,34546,25229,16.5,4.0
963568733,41967,47168,33.0,4.6
963214318,35233,23474,78.2,4.0
963094000,35162,27.85,11.0,4.1
962918132,40863,29339,8.9,4.5
962828438,40364,25988,10.4,4.0
962591739,36295,31707,121.9,4.0
962277327,38508,26033,28.4,4.2
961964708,36286,24146,109.8,4.0
961270166,35027,27089,10.2,4.3
961231251,34991,27013,5.0,4.3
961074621,35194,27126,23.0,4.6
960863683,35105,26717,50.3,4.0
960850273,35181,27142,17.0,4.1
960849798,35206,27054,23.1,5.4
960509660,40705,32954,3.9,4.6
960489763,34406,24104,37.5,4.1
960488880,40677,32.96,32.6,4.3
960260379,40597,32923,8.0,4.3
960248511,40734,33005,7.0,6.0
960028321,36661,25698,9.2,4.0
960020771,36.69,26133,34.0,4.1
959692590,35.1,26658,51.2,4.1
959663862,40.67,34.88,9.0,4.0
959641257,42564,44.95,10.0,4.3
959402971,36142,35213,35.7,4.3
959014132,38286,39437,5.6,4.3
958728662,42.5,44.3,33.0,4.3
958292164,41193,34242,11.0,4.0
958222231,35956,25.12,114.6,4.0
958089709,36992,36055,36.5,4.6
957730253,38154,38855,4.6,4.4
957679725,38211,38802,9.9,4.1
957312715,35974,30364,53.5,4.4
957273579,41234,45889,10.0,4.4
956826812,37903,29283,6.1,4.1
956632375,41856,46261,28.0,4.1
956487214,38029,27798,8.2,4.1
956309350,37776,29291,10.0,4.0
956308991,37856,29356,29.2,5.4
956061075,34726,24842,46.5,4.3
955820358,42175,45894,10.0,4.0
954691058,40853,30328,2.1,4.5
954685616,37.62,37233,26.5,4.1
954664887,37629,37.37,27.9,4.4
954617599,34834,23525,53.1,4.1
954494691,39.49,43.0,10.0,4.1
954160917,35548,27011,33.0,4.0
954125487,35986,30808,66.9,4.6
954066645,42.47,46.36,50.0,4.1
953770158,38108,23719,16.7,4.0
953523935,40417,42.39,15.0,4.4
953341796,40.5,42383,30.0,4.4
953284456,40369,42525,25.7,4.0
953095277,35444,31.26,2.7,4.0
952946328,35396,23348,47.8,4.9
952810778,35351,23353,56.2,4.4
951846185,40044,33974,22.7,4.1
951713102,37086,27537,14.2,4.3
951701081,36181,26541,128.9,4.2
951550899,37336,44532,33.0,4.1
951542317,37339,44799,15.0,4.6
951515029,37364,44524,43.3,4.0
951492937,40661,32989,15.3,4.0
951283298,42519,46026,10.0,4.0
951209728,34574,25539,37.4,5.3
950500596,41028,31735,10.6,4.8
950164653,41797,46901,10.0,4.1
950103692,40.77,29.94,11.0,4.1
949943509,39996,34056,28.8,4.6
949844656,42823,46862,10.0,4.0
949423583,39.07,41.02,10.0,4.1
949318731,40712,29252,9.7,4.1
949293245,35278,27246,52.7,4.7
948945494,35.58,23597,13.3,4.0
948945079,35.47,23593,23.2,4.7
948353761,40759,31402,17.3,4.6
948280536,38.72,41.3,10.0,4.1
948229310,34459,25349,34.0,4.3
948168234,34772,44437,82.9,4.0
947820318,34.44,23624,5.0,4.2
947801798,34788,26245,77.0,4.1
947565896,38992,23.4,9.4,4.0
947345599,42726,45193,14.0,4.3
947070604,40846,31238,2.7,4.1
946992367,40755,30.69,20.0,4.0
946854255,35.03,45097,33.0,4.2
946834117,38.43,38.76,19.0,4.1
946570928,34506,45.5,15.0,4.4
946518668,38.86,25934,10.0,4.3
946369509,39.7,38.0,10.0,4.1
946369352,39.7,38.1,10.0,4.1
946168647,36548,28033,89.0,4.1
946002279,42433,46.45,10.0,4.0
945920810,35309,24069,5.0,4.1
945806219,35507,27735,24.1,4.2
945724348,40.4,42.42,42.0,4.0
945649639,40817,30957,5.5,4.2
945635839,40.93,33917,10.0,4.0
945464436,37.45,42.7,10.0,4.0
945415087,34681,27845,10.9,4.5
945101619,40766,30718,14.2,4.3
945015958,40549,23671,8.3,4.4
944979537,36198,31964,103.2,4.0
944561350,40332,42242,10.0,4.2
944508595,37103,27563,9.5,4.0
944421277,40579,42538,10.0,4.2
944240819,40372,42215,35.0,4.5
944230015,40.5477,42.3559,10.0,5.7
943291383,34866,27564,30.3,5.0
943212454,40761,31544,10.0,4.3
943160022,40746,31174,10.0,4.0
943147902,40.82,30911,9.5,4.1
943141785,40817,31292,8.0,4.2
943076653,40858,31462,6.9,4.0
943030748,40794,31044,5.6,4.8
943009274,40852,30.85,6.6,4.2
942996480,40854,30.99,11.8,4.3
942938373,40823,31403,7.8,4.0
942815727,40832,31509,9.1,4.7
942798961,40765,31353,10.0,4.1
942763879,40738,31.62,10.0,5.0
942762499,34446,24165,39.9,4.7
942672418,40813,31069,11.3,4.0
942617447,34.42,32.04,25.0,5.2
942609317,40894,31478,4.1,4.0
942507824,40835,31504,10.0,4.0
942477034,40831,31509,3.5,4.3
942476363,40802,31.0,6.0,4.1
942471223,40822,31386,7.1,4.2
942470077,40811,30947,8.2,4.2
942469354,40805,31048,8.0,4.0
942455421,40829,31447,1.2,4.3
942454653,40718,31445,10.0,4.0
942451126,40.85,31097,1.7,4.2
942444183,40885,31404,10.0,4.0
942443697,40773,31031,10.0,4.9
942441289,40831,31406,10.0,4.2
942436170,40776,30941,10.0,4.1
942434456,40849,31414,13.8,4.3
942433272,40818,31343,9.5,4.0
942432145,40838,31201,6.7,4.0
942431914,40828,31103,5.4,4.4
942431086,40.65,31.06,8.0,4.1
942429263,40972,31387,10.0,4.0
942429234,40815,31471,5.4,4.1
942428675,40903,31461,8.8,4.0
942426285,40753,31177,3.3,4.5
942423334,40785,31468,5.2,4.3
942422790,40768,31175,10.0,4.3
942422749,40683,31338,18.8,4.1
942422354,40892,31.02,11.1,4.2
942420272,40541,31605,10.0,4.0
942420231,40797,31.07,1.3,4.0
942419673,40779,31355,11.1,4.6
942419416,40.89,31519,38.4,4.0
942419272,40769,31232,10.0,4.2
942419091,40.64,30694,33.0,4.0
942418623,40859,31647,10.0,4.0
942418466,40615,31371,23.8,4.0
942418346,40878,31148,10.0,4.0
942418018,40805,31009,8.6,4.5
942416972,40723,31516,6.0,5.0
942416775,40716,31544,3.4,4.4
942416576,40782,31127,9.9,4.6
942416278,40.78,31139,8.4,5.2
942416211,40785,31.03,7.6,4.7
942416023,40864,31018,10.0,4.3
942415758,40777,31628,10.0,4.3
942415578,40794,31261,65.6,4.4
942415041,40806,31226,11.0,7.1
942321325,40804,30208,2.5,4.0
942320486,40.7425,30.2422,17.9,5.6
942051585,40724,30645,8.2,4.0
941983566,40754,30682,5.2,4.2
941982884,40701,30728,16.5,4.9
941475387,37.3,36.33,5.0,4.1
941428216,35.65,26605,54.1,4.0
941237639,38193,23481,5.0,4.1
941224202,37968,32.01,9.0,4.0
940989617,38124,23461,7.7,4.1
940717332,35111,27641,15.6,4.5
940634699,38091,23253,21.0,4.6
940522474,34786,23899,57.9,4.1
940480392,38874,27.19,4.4,4.0
940450101,40816,28992,10.0,4.7
939827538,34709,27768,13.4,4.4
939524353,40832,46551,10.0,4.1
939327825,42.77,43.9,33.0,4.3
939074696,36784,28127,6.3,4.2
939074009,36739,28226,19.0,5.2
938954932,36242,30.55,70.3,4.1
938817615,42876,45.81,33.0,4.1
938639871,34685,32957,21.1,4.0
938612791,39099,28995,3.3,4.1
938595289,41973,46141,6.0,4.2
938553187,40734,29354,7.9,5.2
938317120,39088,27905,10.8,4.1
938281592,38073,23471,10.0,4.0
938189284,37496,38597,12.0,4.3
938093802,38148,23527,11.5,4.1
937852082,40618,27616,18.0,4.7
937761996,40691,30481,5.6,4.2
937604906,40599,29225,9.3,4.6
937587005,40774,30134,9.7,4.4
937453713,36782,42398,33.0,4.2
937212930,40.7327,30.0169,17.8,5.8
937106261,38085,23788,10.0,4.1
936964197,38067,23752,15.8,4.2
936854136,40268,25811,4.7,4.9
936853918,40255,25813,11.0,4.1
936829928,40.71,29.14,11.0,4.0
936817132,38.15,23515,12.6,4.0
936798849,38126,23656,19.3,4.3
936785900,38069,23725,16.4,4.0
936784502,38.08,23647,23.1,4.5
936768190,38167,23596,12.0,4.6
936750920,38097,23772,18.4,4.0
936750092,38087,23697,16.2,4.0
936726296,38091,23626,16.2,4.8
936725547,38076,23516,21.3,4.2
936713961,38099,23635,16.5,4.0
936708170,38148,23497,1.2,4.0
936707733,38124,23617,14.5,4.4
936698748,38124,23607,23.5,4.2
936696029,38125,23.61,36.1,4.3
936695771,37955,23993,10.0,4.0
936695442,38126,23649,10.0,4.3
936695297,38185,23656,45.6,4.2
936695114,38166,23751,7.0,4.6
936694611,38.1048,23.6083,10.0,6.0
936644004,41.72,45.28,10.0,4.0
936636270,40.77,31.11,10.0,4.1
936588807,40788,29746,17.2,4.0
936550368,40641,30567,10.2,4.0
936458864,40.72,30.29,10.0,4.1
936430253,40.7,29935,10.4,4.0
936332089,34546,27367,30.5,4.1
936325773,38393,23253,7.3,4.4
936271520,40603,30604,14.0,4.1
936127714,40613,29077,4.5,4.4
936077605,40697,29908,10.0,4.6
936076252,40.7064,29.8943,20.0,5.1
935910904,40.77,31093,10.0,4.5
935860595,35076,30567,38.1,4.7
935859945,34497,46066,33.0,4.1
935678979,40769,30003,12.2,4.8
935638554,37947,30874,7.0,4.1
935635079,37944,30895,10.0,4.2
935621328,34699,32881,37.0,4.2
935510338,40749,30023,9.0,4.2
935505434,39468,32592,5.5,4.1
935505203,39.41,32683,16.9,4.7
935476230,38921,33772,50.5,4.0
935429726,40781,30562,5.3,4.1
935409742,34688,32956,24.8,4.1
935321463,40607,30716,25.8,4.6
935309581,39265,40204,36.3,4.3
935275650,40609,29075,23.9,4.1
935252484,40715,30447,1.1,4.0
935153942,40832,30783,7.8,4.3
935132420,40653,30599,25.8,4.3
935131718,40738,29802,12.5,4.0
935130537,40605,29193,8.8,4.5
935096582,40766,29846,9.5,4.3
935076896,40.73,30.55,5.3,4.1
935065581,40619,29098,4.0,4.1
935065067,40571,29205,14.0,5.1
935061874,40611,29021,5.1,4.1
935061360,40.6,29194,8.8,4.5
935057054,40668,30715,10.0,4.7
935026395,38388,46428,15.0,4.5
935016740,40767,31033,28.0,4.4
935000154,40768,30.63,1.9,4.2
934979657,40797,30069,7.6,4.0
934962754,34906,24049,69.1,4.0
934927466,40705,30.72,7.2,4.2
934917168,40.77,30607,7.1,4.0
934915660,40821,30007,12.9,4.1
934913654,40.71,30.68,8.0,4.1
934911041,40.74,29.27,15.0,4.1
934904122,40.43,28.72,7.0,4.1
934898955,40788,30247,10.0,4.2
934892273,40768,29.79,11.9,4.1
934891585,34.77,32903,11.4,5.1
934889471,40.42,28.7,8.0,4.0
934880290,40633,30.51,10.0,4.4
934879006,40717,30.3,20.6,4.0
934871779,40899,31088,23.4,4.2
934871515,40722,30067,7.0,4.2
934869732,40787,31175,10.0,4.6
934867952,40905,31111,10.0,4.0
934866685,40869,30.59,46.1,4.0
934866559,40724,30726,10.0,4.2
934863662,40732,30596,3.3,4.1
934860902,40693,30486,12.3,4.1
934860481,40707,31133,10.0,4.8
934858893,40774,29.91,11.4,4.1
934858385,40995,31116,10.0,4.2
934857922,40744,30023,7.0,4.3
934855810,40778,30.23,10.0,4.7
934854257,40906,30797,11.2,4.2
934853999,40752,30261,14.4,4.3
934853088,39761,27819,15.0,4.1
934852819,40673,30451,10.0,4.6
934852463,40755,29154,10.0,4.3
934850874,40751,30701,26.7,4.0
934850587,40722,30.31,10.0,4.2
934849394,40744,30255,2.2,4.2
934848842,40711,30684,10.0,4.9
934848497,40687,30815,30.1,4.2
934847448,40837,30108,10.0,4.9
934846977,40649,30614,10.0,4.9
934846493,40622,30619,3.7,4.4
934845975,40764,30749,10.0,4.2
934845792,40526,29.42,19.6,4.3
934844287,40776,30914,10.0,4.0
934842998,40363,30272,10.0,4.0
934842788,40785,29201,10.0,4.7
934842716,40714,29027,1.2,4.3
934841274,40798,30021,10.0,4.6
934840664,40721,29717,20.0,4.1
934840022,40624,30389,10.0,4.1
934839864,40703,30535,22.3,4.2
934839292,40955,30002,22.6,4.0
934839113,39779,30484,10.0,4.0
934838466,40664,30346,10.0,4.5
934838188,40711,29911,10.0,5.0
934838124,40707,30666,56.0,4.5
934837299,40.77,30004,15.0,7.6
934737718,42.49,46269,10.0,4.0
934560970,35551,23.61,76.0,4.1
934547500,34723,32922,27.9,4.7
934450842,34726,32946,29.5,4.1
934390812,34658,32908,34.4,4.1
934336033,42776,46354,10.0,4.0
934335806,34772,32966,39.4,4.2
934335620,34806,32953,24.4,4.6
934334876,34727,32942,27.7,5.6
934324118,34683,32915,27.1,4.0
934127303,41735,46.39,10.0,4.0
933602317,36498,29225,47.1,4.3
933574170,42848,46923,10.0,4.0
933452845,39.94,39.61,10.0,4.1
933270615,41993,47425,10.0,4.0
933212984,34428,32723,20.4,4.2
933009272,36641,27153,153.7,4.3
932875016,39321,27984,21.2,5.2
932821551,39383,27991,10.0,4.5
932763714,34936,26753,28.9,4.0
932448595,42.1,47.37,33.0,4.0
932433763,39833,41.35,35.0,4.3
932389606,41.9,47.37,10.0,4.0
932386424,42.02,47.34,10.0,4.0
932204325,42134,47461,10.0,4.0
932130408,40777,32877,45.7,4.1
932039676,34.43,32415,29.5,4.4
931963409,41986,47414,10.0,4.0
931898185,40412,25907,7.6,4.1
931803700,39.16,40.22,5.0,4.1
931556746,40.65,33.03,10.0,4.1
931509754,34601,27504,57.5,4.1
931343553,35456,25887,5.0,4.1
931211207,42657,46202,10.0,4.0
931001177,34909,26656,6.0,4.1
930951568,40725,33006,16.8,4.0
930751617,41857,46579,46.0,4.0
930738582,34.34,32053,6.6,4.1
930606878,37714,30892,6.2,4.3
930518210,38.21,26.54,5.0,4.1
929582651,38545,28448,7.7,4.1
929533857,40907,33875,10.0,4.1
929283992,36136,27143,9.8,4.2
929199035,36537,25.32,5.0,4.0
929197236,36517,25.52,7.6,4.4
929069054,39489,36748,10.0,4.2
929067964,39465,36562,22.7,4.3
929067918,39527,36795,4.4,4.6
929046326,37303,35928,43.8,4.2
928877310,34.93,33.83,56.0,4.1
928481437,36716,31726,36.3,4.0
928435953,42.41,43.36,10.0,4.0
928357332,40858,45711,10.0,4.0
928135413,35838,31527,10.0,4.1
928128903,40.44,42.49,10.0,4.2
927711786,35782,28451,67.9,4.3
927641727,34531,32205,38.6,5.5
927529466,40.95,44.39,33.0,4.0
927371962,42564,42859,33.2,4.1
927328478,40.49,33.74,10.0,4.0
926187460,34425,23024,33.7,4.0
925896352,36.48,35.32,10.0,4.1
925835262,36511,25457,9.5,4.1
925744522,42757,46682,22.0,4.0
925558705,36721,31782,40.4,4.0
925474115,35876,45564,45.5,4.2
925473261,35.92,45644,15.0,4.4
925147656,36478,43636,33.0,4.0
925080646,34.45,25339,37.9,4.2
924928748,35289,45199,15.0,4.0
924910879,41.91,45.92,9.0,4.0
924880789,36162,31168,61.6,4.6
924613273,39497,23995,2.6,4.5
924489471,39.06,23226,7.7,4.0
924470211,37.07,37.07,13.0,4.0
924138721,41883,46276,15.0,4.0
923986023,38429,39218,5.6,4.3
923555575,40187,27329,2.9,4.0
923519590,36485,26678,154.8,4.2
923346505,39368,38231,15.7,5.4
923288256,40.74,35.27,10.0,4.1
922669507,37122,28793,21.9,4.2
922627470,34496,25.78,31.1,4.1
922618436,40.61,33.07,10.0,4.1
922429133,37085,27868,30.1,4.0
922056290,40627,33063,9.0,4.2
921349058,38.44,39.24,10.0,4.1
921269501,36686,27091,150.3,4.0
920961724,39131,44933,66.7,4.1
920424532,37312,27074,2.9,4.1
920289233,38.14,41.24,6.0,4.1
920274400,39.2,40.81,10.0,4.0
920224319,35171,31.74,56.6,4.0
920160855,40.41,25.95,9.8,4.0
920131825,35492,26933,59.6,4.4
919957301,34466,32104,22.4,4.1
919861745,36037,23294,32.4,4.6
919706794,34.51,32698,6.3,4.3
919608478,36591,31015,80.4,4.1
919530168,34487,24691,5.0,4.0
919509989,35079,23298,69.8,4.2
919490051,34626,24.77,5.0,4.0
919436410,38698,44494,15.0,4.3
918415717,38973,23.21,16.8,4.7
918378022,35851,43415,15.0,4.1
917792234,42895,46899,7.2,4.0
917769192,42817,46887,33.0,4.0
917752050,42901,47106,33.0,4.0
917750167,42779,47256,33.0,4.0
917021686,34.56,24192,10.0,4.4
916957534,40.03,32.76,7.0,4.1
916789522,35255,27.82,35.3,4.4
916732536,34.95,24234,57.7,4.3
916416851,35414,45206,25.0,5.1
916397160,35405,45158,15.0,4.4
916384601,34529,26.36,41.8,4.3
916383090,34761,26338,71.6,4.1
916355074,37052,35768,35.0,4.2
916343119,41.24,44043,30.0,4.7
916286499,39.2,40.43,30.0,4.1
915561164,35576,26114,37.0,4.0
915556782,42.06,46041,45.9,4.0
915190113,35006,25258,53.0,4.8
915149963,34626,24032,50.0,4.0
914421679,41953,46163,33.0,4.0
914419264,40676,42477,35.0,4.5
914291474,35844,33913,18.5,4.1
914150923,39.4,40.07,10.0,4.1
914113276,38616,40063,5.2,4.3
914078529,34.4537,26.7378,28.0,4.4
914073322,40016,41993,48.6,4.7
913742107,38.9595,35.6673,1.2,4.2
913629972,38922,35792,15.0,4.4
913628669,38.9266,35777,10.0,4.1
913562597,42184,45913,13.0,4.0
913526080,37.73,34.27,1.0,4.1
913378160,42209,25.26,5.3,4.7
913305561,34.6639,32.0942,19.6,4.1
912779229,35.7357,29.4723,52.7,4.1
912736768,36.9373,35.5415,27.9,4.0
912408283,35.6687,29.4026,50.3,4.2
912016792,35.3791,27.0052,5.1,4.1
911808699,38297,45141,19.8,4.5
911378241,38406,45278,25.8,4.7
910702495,39.15,40.32,10.0,4.3
910677567,39.2,40.1,12.0,4.1
910676554,39191,40007,10.0,4.2
910665574,39159,40325,15.1,4.4
910661461,35291,26.1715,55.8,4.0
910636605,38.0814,45145,33.0,4.0
910337541,39.1094,40.2569,5.0,4.1
910314895,38.8856,42.5598,12.7,4.0
910132988,37.9175,38.7897,5.0,4.1
909742550,36.1671,27.2169,11.0,4.0
909619027,38.7123,35.4666,19.8,4.0
909121126,34.8367,29.6186,10.0,4.1
909108258,35.7531,29.3471,47.6,4.0
908953654,34.4545,24.6966,43.9,4.1
908828338,35.5758,23263,74.3,4.1
908689065,37.3,36.32,7.0,4.0
908607727,36676,26714,149.9,4.1
907868890,38774,40349,14.8,4.4
907725606,34.9373,26.5319,65.3,4.1
907606555,36.7925,31.1706,91.0,4.0
907543725,34.4401,23.8106,64.6,4.2
907250562,37.9709,34.3716,33.6,4.0
906729609,40.1997,28.8815,10.0,4.0
906721173,39.58,44143,15.0,4.5
906429527,36.93,37.0,33.0,4.0
906321391,36.93,35.4,10.0,4.0
905874630,34.4071,32.1291,22.6,4.3
905372682,34.7153,25.8837,5.0,4.1
905259239,34.3943,26.6771,69.2,4.0
905103270,39.6136,24.0926,7.0,4.0
904564107,35961,26928,36.7,4.4
904310910,34.8795,25.8949,19.8,4.1
904077381,35.8612,23.8215,63.2,4.5
903913235,36.9142,35357,10.0,4.0
903459446,36.1789,31.2299,67.9,4.0
903233161,34712,24153,31.7,4.8
902442975,37713,43524,15.0,4.4
902241112,35.3446,29.4944,43.6,4.3
902170788,34652,33.9534,54.9,4.0
901985614,36.3774,26.9122,136.6,4.0
901798712,34.7662,23.7845,64.2,4.2
901339217,34894,25.87,22.0,4.3
901027288,34.3777,24.8068,27.4,4.0
901023575,34422,24708,31.2,4.8
900854824,40.7165,27.3965,3.6,4.1
900818214,35385,23323,44.3,4.5
900817616,42.7641,45.0389,40.8,4.2
900688514,36.7256,36.0143,3.6,4.0
900573305,34612,25502,43.3,4.4
900498203,38.2858,23.5906,20.9,4.0
900462752,36.88,35.71,12.0,4.1
899995009,37866,26799,21.4,4.9
899800099,42.0735,46.0841,74.6,4.1
899533462,36901,35449,36.1,4.2
899507749,36846,35238,37.3,5.4
899036434,36.98,35.59,10.0,4.0
898995568,36921,35494,21.2,4.5
898973390,36.73,35.63,10.0,4.0
898969816,36.8631,35.5027,10.0,4.2
898962880,36.96,35.68,20.0,4.1
898946136,36.9359,35.6888,7.9,4.0
898945656,36.86,35.56,15.0,4.0
898944950,36.9358,35.3664,10.0,6.2
898718101,42.1,45.3,21.0,4.0
898009595,39795,24026,10.0,4.4
897632386,35202,26.8813,4.0,4.5
897288919,42386,43658,20.0,4.3
897216358,37.0837,23.3626,106.9,4.2
897199926,37.0864,30.4999,101.6,4.0
896852920,39.7531,24.0637,5.4,4.0
896852830,39794,24127,10.0,4.4
895998018,42631,45269,19.0,4.0
895584912,38.23,39.0,10.0,4.1
895311967,42.2,46.0,25.0,4.0
895231118,34.6757,26.3613,21.7,4.0
895145472,42867,47032,32.0,4.0
894860702,42.9,46.3,25.0,4.0
894835544,39.7269,42.3155,28.9,4.0
894717483,38254,38947,17.2,5.1
894587896,34914,25859,22.5,4.3
894403885,38472,25.4267,20.8,4.0
894379170,34.92,25825,19.3,4.3
