Zaman,Enlem,Boylam,Derinlik,Buyukluk
1999-08-17 03:47:54,40.7510,30.7010,26.70,4.0
1999-08-17 03:43:07,40.7220,30.3100,10.00,4.2
1999-08-17 03:23:14,40.7440,30.2550,2.20,4.2
1999-08-17 03:14:02,40.7110,30.6840,10.00,4.9
1999-08-17 03:08:17,40.6870,30.8150,30.10,4.2
1999-08-17 02:50:48,40.8370,30.1080,10.00,4.9
1999-08-17 02:42:57,40.6490,30.6140,10.00,4.9
1999-08-17 02:34:53,40.6220,30.6190,3.70,4.4
1999-08-17 02:26:15,40.7640,30.7490,10.00,4.2
1999-08-17 02:23:12,40.5260,29.4200,19.60,4.3
1999-08-17 01:58:07,40.7760,30.9140,10.00,4.0
1999-08-17 01:36:38,40.3630,30.2720,10.00,4.0
1999-08-17 01:33:08,40.7850,29.2010,10.00,4.7
1999-08-17 01:31:56,40.7140,29.0270,1.20,4.3
1999-08-17 01:07:54,40.7980,30.0210,10.00,4.6
1999-08-17 00:57:44,40.7210,29.7170,20.00,4.1
1999-08-17 00:47:02,40.6240,30.3890,10.00,4.1
1999-08-17 00:44:24,40.7030,30.5350,22.30,4.2
1999-08-17 00:34:52,40.9550,30.0020,22.60,4.0
1999-08-17 00:31:53,39.7790,30.4840,10.00,4.0
1999-08-17 00:21:06,40.6640,30.3460,10.00,4.5
1999-08-17 00:16:28,40.7110,29.9110,10.00,5.0
1999-08-17 00:15:24,40.7070,30.6660,56.00,4.5
1999-08-17 00:01:39,40.7700,30.0040,15.00,7.6
1999-08-15 20:21:58,42.4900,46.2690,10.00,4.0
1999-08-13 19:16:10,35.5510,23.6100,76.00,4.1
1999-08-13 15:31:40,34.7230,32.9220,27.90,4.7
1999-08-12 12:40:42,34.7260,32.9460,29.50,4.1
1999-08-11 20:00:12,34.6580,32.9080,34.40,4.1
1999-08-11 04:47:13,42.7760,46.3540,10.00,4.0
1999-08-11 04:43:26,34.7720,32.9660,39.40,4.2
1999-08-11 04:40:20,34.8060,32.9530,24.40,4.6
1999-08-11 04:27:56,34.7270,32.9420,27.70,5.6
1999-08-11 01:28:38,34.6830,32.9150,27.10,4.0
1999-08-08 18:48:23,41.7350,46.3900,10.00,4.0
1999-08-02 16:58:37,36.4980,29.2250,47.10,4.3
1999-08-02 09:09:30,42.8480,46.9230,10.00,4.0
1999-07-31 23:27:25,39.9400,39.6100,10.00,4.1
1999-07-29 20:50:15,41.9930,47.4250,10.00,4.0
1999-07-29 04:49:44,34.4280,32.7230,20.40,4.2
1999-07-26 20:14:32,36.6410,27.1530,153.70,4.3
1999-07-25 06:56:56,39.3210,27.9840,21.20,5.2
1999-07-24 16:05:51,39.3830,27.9910,10.00,4.5
1999-07-24 00:01:54,34.9360,26.7530,28.90,4.0
1999-07-20 08:29:55,42.1000,47.3700,33.00,4.0
1999-07-20 04:22:43,39.8330,41.3500,35.00,4.3
1999-07-19 16:06:46,41.9000,47.3700,10.00,4.0
1999-07-19 15:13:44,42.0200,47.3400,10.00,4.0
1999-07-17 12:38:45,42.1340,47.4610,10.00,4.0
1999-07-16 16:06:48,40.7770,32.8770,45.70,4.1
1999-07-15 14:54:36,34.4300,32.4150,29.50,4.4
1999-07-14 17:43:29,41.9860,47.4140,10.00,4.0
1999-07-13 23:36:25,40.4120,25.9070,7.60,4.1
1999-07-12 21:21:40,39.1600,40.2200,5.00,4.1
1999-07-10 00:45:46,40.6500,33.0300,10.00,4.1
1999-07-09 11:42:34,34.6010,27.5040,57.50,4.1
1999-07-07 13:32:33,35.4560,25.8870,5.00,4.1
1999-07-06 00:46:47,42.6570,46.2020,10.00,4.0
1999-07-03 14:26:17,34.9090,26.6560,6.00,4.1
1999-07-03 00:39:28,40.7250,33.0060,16.80,4.0
1999-06-30 17:06:57,41.8570,46.5790,46.00,4.0
1999-06-30 13:29:42,34.3400,32.0530,6.60,4.1
1999-06-29 00:54:38,37.7140,30.8920,6.20,4.3
1999-06-28 00:16:50,38.2100,26.5400,5.00,4.1
1999-06-17 04:24:11,38.5450,28.4480,7.70,4.1
1999-06-16 14:50:57,40.9070,33.8750,10.00,4.1
1999-06-13 17:26:32,36.1360,27.1430,9.80,4.2
1999-06-12 17:50:35,36.5370,25.3200,5.00,4.0
1999-06-12 17:20:36,36.5170,25.5200,7.60,4.4
1999-06-11 05:44:14,39.4890,36.7480,10.00,4.2
1999-06-11 05:26:04,39.4650,36.5620,22.70,4.3
1999-06-11 05:25:18,39.5270,36.7950,4.40,4.6
1999-06-10 23:25:26,37.3030,35.9280,43.80,4.2
1999-06-09 00:28:30,34.9300,33.8300,56.00,4.1
1999-06-04 10:30:37,36.7160,31.7260,36.30,4.0
1999-06-03 21:52:33,42.4100,43.3600,10.00,4.0
1999-06-03 00:02:12,40.8580,45.7110,10.00,4.0
1999-05-31 10:23:33,35.8380,31.5270,10.00,4.1
1999-05-31 08:35:03,40.4400,42.4900,10.00,4.2
1999-05-26 12:43:06,35.7820,28.4510,67.90,4.3
1999-05-25 17:15:27,34.5310,32.2050,38.60,5.5
1999-05-24 10:04:26,40.9500,44.3900,33.00,4.0
1999-05-22 14:19:22,42.5640,42.8590,33.20,4.1
1999-05-22 02:14:38,40.4900,33.7400,10.00,4.0
1999-05-08 21:17:40,34.4250,23.0240,33.70,4.0
1999-05-05 12:25:52,36.4800,35.3200,10.00,4.1
1999-05-04 19:27:42,36.5110,25.4570,9.50,4.1
1999-05-03 18:15:22,42.7570,46.6820,22.00,4.0
1999-05-01 14:38:25,36.7210,31.7820,40.40,4.0
1999-04-30 15:08:35,35.8760,45.5640,45.50,4.2
1999-04-30 14:54:21,35.9200,45.6440,15.00,4.4
1999-04-26 20:27:36,36.4780,43.6360,33.00,4.0
1999-04-26 01:50:46,34.4500,25.3390,37.90,4.2
1999-04-24 07:39:08,35.2890,45.1990,15.00,4.0
1999-04-24 02:41:19,41.9100,45.9200,9.00,4.0
1999-04-23 18:19:49,36.1620,31.1680,61.60,4.6
1999-04-20 16:01:13,39.4970,23.9950,2.60,4.5
1999-04-19 05:37:51,39.0600,23.2260,7.70,4.0
1999-04-19 00:16:51,37.0700,37.0700,13.00,4.0
1999-04-15 04:12:01,41.8830,46.2760,15.00,4.0
1999-04-13 09:47:03,38.4290,39.2180,5.60,4.3
1999-04-08 10:12:55,40.1870,27.3290,2.90,4.0
1999-04-08 00:13:10,36.4850,26.6780,154.80,4.2
1999-04-06 00:08:25,39.3680,38.2310,15.70,5.4
1999-04-05 07:57:36,40.7400,35.2700,10.00,4.1
1999-03-29 04:05:07,37.1220,28.7930,21.90,4.2
1999-03-28 16:24:30,34.4960,25.7800,31.10,4.1
1999-03-28 13:53:56,40.6100,33.0700,10.00,4.1
1999-03-26 09:18:53,37.0850,27.8680,30.10,4.0
1999-03-22 01:44:50,40.6270,33.0630,9.00,4.2
1999-03-13 21:17:38,38.4400,39.2400,10.00,4.1
1999-03-12 23:11:41,36.6860,27.0910,150.30,4.0
1999-03-09 09:42:04,39.1310,44.9330,66.70,4.1
1999-03-03 04:28:52,37.3120,27.0740,2.90,4.1
1999-03-01 14:53:53,38.1400,41.2400,6.00,4.1
1999-03-01 10:46:40,39.2000,40.8100,10.00,4.0
1999-02-28 20:51:59,35.1710,31.7400,56.60,4.0
1999-02-28 03:14:15,40.4100,25.9500,9.80,4.0
1999-02-27 19:10:25,35.4920,26.9330,59.60,4.4
1999-02-25 18:41:41,34.4660,32.1040,22.40,4.1
1999-02-24 16:09:05,36.0370,23.2940,32.40,4.6
1999-02-22 21:06:34,34.5100,32.6980,6.30,4.3
1999-02-21 17:47:58,36.5910,31.0150,80.40,4.1
1999-02-20 20:02:48,34.4870,24.6910,5.00,4.0
1999-02-20 14:26:29,35.0790,23.2980,69.80,4.2
1999-02-20 08:54:11,34.6260,24.7700,5.00,4.0
1999-02-19 18:00:10,38.6980,44.4940,15.00,4.3
1999-02-07 22:28:37,38.9730,23.2100,16.80,4.7
1999-02-07 12:00:22,35.8510,43.4150,15.00,4.1
1999-01-31 17:17:14,42.8950,46.8990,7.20,4.0
1999-01-31 10:53:12,42.8170,46.8870,33.00,4.0
1999-01-31 06:07:30,42.9010,47.1060,33.00,4.0
1999-01-31 05:36:07,42.7790,47.2560,33.00,4.0
1999-01-22 19:14:46,34.5600,24.1920,10.00,4.4
1999-01-22 01:25:34,40.0300,32.7600,7.00,4.1
1999-01-20 02:45:22,35.2550,27.8200,35.30,4.4
1999-01-19 10:55:36,34.9500,24.2340,57.70,4.3
1999-01-15 19:14:11,35.4140,45.2060,25.00,5.1
1999-01-15 13:46:00,35.4050,45.1580,15.00,4.4
1999-01-15 10:16:41,34.5290,26.3600,41.80,4.3
1999-01-15 09:51:30,34.7610,26.3380,71.60,4.1
1999-01-15 02:04:34,37.0520,35.7680,35.00,4.2
1999-01-14 22:45:19,41.2400,44.0430,30.00,4.7
1999-01-14 07:01:39,39.2000,40.4300,30.00,4.1
1999-01-05 21:32:44,35.5760,26.1140,37.00,4.0
1999-01-05 20:19:42,42.0600,46.0410,45.90,4.0
1999-01-01 14:28:33,35.0060,25.2580,53.00,4.8
1999-01-01 03:19:23,34.6260,24.0320,50.00,4.0
1998-12-23 17:01:19,41.9530,46.1630,33.00,4.0
1998-12-23 16:21:04,40.6760,42.4770,35.00,4.5
1998-12-22 04:51:14,35.8440,33.9130,18.50,4.1
1998-12-20 13:48:43,39.4000,40.0700,10.00,4.1
1998-12-20 03:21:16,38.6160,40.0630,5.20,4.3
1998-12-19 17:42:09,34.4537,26.7378,28.00,4.4
1998-12-19 16:15:22,40.0160,41.9930,48.60,4.7
1998-12-15 20:15:07,38.9595,35.6673,1.20,4.2
1998-12-14 13:06:12,38.9220,35.7920,15.00,4.4
1998-12-14 12:44:29,38.9266,35.7770,10.00,4.1
1998-12-13 18:23:17,42.1840,45.9130,13.00,4.0
1998-12-13 08:14:40,37.7300,34.2700,1.00,4.1
1998-12-11 15:09:20,42.2090,25.2600,5.30,4.7
1998-12-10 18:59:21,34.6639,32.0942,19.60,4.1
1998-12-04 16:47:09,35.7357,29.4723,52.70,4.1
1998-12-04 04:59:28,36.9373,35.5415,27.90,4.0
1998-11-30 09:44:43,35.6687,29.4026,50.30,4.2
1998-11-25 20:59:52,35.3791,27.0052,5.10,4.1
1998-11-23 11:11:39,38.2970,45.1410,19.80,4.5
1998-11-18 11:37:21,38.4060,45.2780,25.80,4.7
1998-11-10 15:54:55,39.1500,40.3200,10.00,4.3
1998-11-10 08:59:27,39.2000,40.1000,12.00,4.1
1998-11-10 08:42:34,39.1910,40.0070,10.00,4.2
1998-11-10 05:39:34,39.1590,40.3250,15.10,4.4
1998-11-10 04:31:01,35.2910,26.1715,55.80,4.0
1998-11-09 21:36:45,38.0814,45.1450,33.00,4.0
1998-11-06 10:32:21,39.1094,40.2569,5.00,4.1
1998-11-06 04:14:55,38.8856,42.5598,12.70,4.0
1998-11-04 01:43:08,37.9175,38.7897,5.00,4.1
1998-10-30 13:15:50,36.1671,27.2169,11.00,4.0
1998-10-29 02:57:07,38.7123,35.4666,19.80,4.0
1998-10-23 08:38:46,34.8367,29.6186,10.00,4.1
1998-10-23 05:04:18,35.7531,29.3471,47.60,4.0
1998-10-21 10:07:34,34.4545,24.6966,43.90,4.1
1998-10-19 23:18:58,35.5758,23.2630,74.30,4.1
1998-10-18 08:37:45,37.3000,36.3200,7.00,4.0
1998-10-17 10:02:07,36.6760,26.7140,149.90,4.1
1998-10-08 20:48:10,38.7740,40.3490,14.80,4.4
1998-10-07 05:00:06,34.9373,26.5319,65.30,4.1
1998-10-05 19:55:55,36.7925,31.1706,91.00,4.0
1998-10-05 02:28:45,34.4401,23.8106,64.60,4.2
1998-10-01 17:02:42,37.9709,34.3716,33.60,4.0
1998-09-25 16:20:09,40.1997,28.8815,10.00,4.0
1998-09-25 13:59:33,39.5800,44.1430,15.00,4.5
1998-09-22 04:58:47,36.9300,37.0000,33.00,4.0
1998-09-20 22:56:31,36.9300,35.4000,10.00,4.0
1998-09-15 18:50:30,34.4071,32.1291,22.60,4.3
1998-09-09 23:24:42,34.7153,25.8837,5.00,4.1
1998-09-08 15:53:59,34.3943,26.6771,69.20,4.0
1998-09-06 20:34:30,39.6136,24.0926,7.00,4.0
1998-08-31 14:48:27,35.9610,26.9280,36.70,4.4
1998-08-28 16:28:30,34.8795,25.8949,19.80,4.1
1998-08-25 23:36:21,35.8612,23.8215,63.20,4.5
1998-08-24 02:00:35,36.9142,35.3570,10.00,4.0
1998-08-18 19:57:26,36.1789,31.2299,67.90,4.0
1998-08-16 05:06:01,34.7120,24.1530,31.70,4.8
1998-08-07 01:36:15,37.7130,43.5240,15.00,4.4
1998-08-04 17:31:52,35.3446,29.4944,43.60,4.3
1998-08-03 21:59:48,34.6520,33.9534,54.90,4.0
1998-08-01 18:33:34,36.3774,26.9122,136.60,4.0
1998-07-30 14:38:32,34.7662,23.7845,64.20,4.2
1998-07-25 07:00:17,34.8940,25.8700,22.00,4.3
1998-07-21 16:21:28,34.3777,24.8068,27.40,4.0
1998-07-21 15:19:35,34.4220,24.7080,31.20,4.8
1998-07-19 16:27:04,40.7165,27.3965,3.60,4.1
1998-07-19 06:16:54,35.3850,23.3230,44.30,4.5
1998-07-19 06:06:56,42.7641,45.0389,40.80,4.2
1998-07-17 18:15:14,36.7256,36.0143,3.60,4.0
1998-07-16 10:15:05,34.6120,25.5020,43.30,4.4
1998-07-15 13:23:23,38.2858,23.5906,20.90,4.0
1998-07-15 03:32:32,36.8800,35.7100,12.00,4.1
1998-07-09 17:36:49,37.8660,26.7990,21.40,4.9
1998-07-07 11:28:19,42.0735,46.0841,74.60,4.1
1998-07-04 09:24:22,36.9010,35.4490,36.10,4.2
1998-07-04 02:15:49,36.8460,35.2380,37.30,5.4
1998-06-28 15:20:34,36.9800,35.5900,10.00,4.0
1998-06-28 03:59:28,36.9210,35.4940,21.20,4.5
1998-06-27 21:49:50,36.7300,35.6300,10.00,4.0
1998-06-27 20:50:16,36.8631,35.5027,10.00,4.2
1998-06-27 18:54:40,36.9600,35.6800,20.00,4.1
1998-06-27 14:15:36,36.9359,35.6888,7.90,4.0
1998-06-27 14:07:36,36.8600,35.5600,15.00,4.0
1998-06-27 13:55:50,36.9358,35.3664,10.00,6.2
1998-06-24 22:55:01,42.1000,45.3000,21.00,4.0
1998-06-16 18:06:35,39.7950,24.0260,10.00,4.4
1998-06-12 09:19:46,35.2020,26.8813,4.00,4.5
1998-06-08 09:55:19,42.3860,43.6580,20.00,4.3
1998-06-07 13:45:58,37.0837,23.3626,106.90,4.2
1998-06-07 09:12:06,37.0864,30.4999,101.60,4.0
1998-06-03 08:48:40,39.7531,24.0637,5.40,4.0
1998-06-03 08:47:10,39.7940,24.1270,10.00,4.4
1998-05-24 11:20:18,42.6310,45.2690,19.00,4.0
1998-05-19 16:35:12,38.2300,39.0000,10.00,4.1
1998-05-16 12:46:07,42.2000,46.0000,25.00,4.0
1998-05-15 14:18:38,34.6757,26.3613,21.70,4.0
1998-05-14 14:31:12,42.8670,47.0320,32.00,4.0
1998-05-11 07:25:02,42.9000,46.3000,25.00,4.0
1998-05-11 00:25:44,39.7269,42.3155,28.90,4.0
1998-05-09 15:38:03,38.2540,38.9470,17.20,5.1
1998-05-08 03:38:16,34.9140,25.8590,22.50,4.3
1998-05-06 00:31:25,38.4720,25.4267,20.80,4.0
1998-05-05 17:39:30,34.9200,25.8250,19.30,4.3
1998-05-05 15:14:46,35.0060,25.8460,45.90,4.7
1998-05-05 14:38:14,34.9930,25.8130,42.80,4.7
1998-05-02 11:13:26,42.5440,45.2920,27.00,4.0
1998-05-01 13:39:40,40.0324,42.0807,26.70,4.0
1998-04-28 20:28:25,39.5810,42.5607,4.00,4.2
1998-04-28 03:51:58,38.7000,40.4000,10.00,4.2
1998-04-21 05:37:30,34.8744,33.0399,46.40,4.0
1998-04-21 05:35:24,34.7630,32.9450,26.10,4.5
1998-04-18 00:54:21,34.3404,32.2302,25.70,4.1
1998-04-13 19:56:28,39.9388,42.0231,10.00,4.1
1998-04-13 15:14:33,39.3150,41.1230,15.00,5.2
1998-04-11 20:15:18,35.0220,24.4390,52.80,4.4
1998-04-11 09:29:12,39.8880,23.9510,4.00,4.6
1998-04-04 16:16:51,38.1010,30.1710,25.30,5.2
1998-04-02 01:59:03,35.8108,27.4339,42.00,4.0
1998-04-01 01:13:17,36.0150,27.3660,40.60,4.3
1998-03-28 00:30:00,38.2020,38.7500,9.50,4.6
1998-03-27 12:17:54,38.8750,25.9770,1.60,4.4
1998-03-25 10:51:58,42.9000,46.0000,22.00,4.5
1998-03-24 06:41:10,35.1180,23.2650,45.70,4.6
1998-03-22 12:48:40,35.3357,25.6874,47.50,4.1
1998-03-20 11:02:47,38.1561,30.1389,14.30,4.1
1998-03-15 23:10:40,37.5400,38.2600,10.00,4.1
1998-03-10 04:30:35,36.0940,26.0530,133.90,4.4
1998-03-09 11:21:20,35.9830,28.4100,60.30,5.1
1998-03-07 11:07:31,35.9940,27.3720,41.40,4.7
1998-03-05 01:55:33,39.5610,27.4770,15.00,4.4
1998-03-05 01:45:12,39.5550,27.3880,23.60,4.5
1998-03-03 21:39:45,40.2498,46.7181,23.00,4.5
1998-02-25 06:58:05,37.7960,29.6520,29.90,4.5
1998-02-24 15:11:44,36.3300,28.2210,31.50,4.5
1998-02-24 10:20:47,39.3272,39.9312,10.00,4.2
1998-02-20 13:45:25,35.6071,29.2930,40.90,4.0
1998-02-19 19:36:08,35.7992,23.5836,73.50,4.1
1998-02-14 21:05:59,35.6888,23.7073,87.00,4.3
1998-02-13 07:18:51,36.2880,28.4510,72.60,4.8
1998-02-10 23:52:33,36.8670,26.2996,10.00,4.0
1998-01-28 22:38:58,34.3870,32.1280,40.40,4.4
1998-01-23 12:32:53,39.2800,43.9310,25.00,4.4
1998-01-21 13:58:15,36.4155,25.9332,139.10,4.0
1998-01-19 03:37:01,40.4171,26.0935,11.70,4.0
1998-01-16 20:31:39,35.2490,27.4800,11.20,4.3
1998-01-12 19:46:21,40.7761,35.2596,4.10,4.2
1998-01-05 20:48:28,38.8340,25.9680,2.80,4.0
1997-12-28 20:46:38,39.7731,26.8792,10.00,4.1
1997-12-27 19:45:21,36.5269,27.2558,33.00,4.0
1997-12-27 19:17:54,36.5790,27.1900,18.80,4.3
1997-12-27 19:10:33,36.6672,27.1503,3.20,4.0
1997-12-23 09:05:26,38.8246,25.9532,18.90,4.1
1997-12-22 17:33:56,38.8333,25.8153,19.20,4.0
1997-12-20 10:35:44,34.4770,24.2210,49.40,4.2
1997-12-17 09:40:11,34.8940,23.2560,30.50,4.7
1997-12-12 17:25:24,38.8560,25.8150,10.00,4.1
1997-12-12 09:46:51,38.8240,25.8177,10.90,4.0
1997-12-12 08:01:19,39.7587,41.9297,10.00,4.0
1997-12-09 03:16:14,36.9490,42.7760,35.00,4.7
1997-12-06 04:17:01,38.3800,39.2500,8.00,4.1
1997-12-06 00:12:59,36.9210,30.8820,98.30,4.4
1997-11-27 17:34:30,41.8210,45.3860,23.90,5.2
1997-11-26 03:37:30,38.7694,24.8766,11.00,4.0
1997-11-17 18:28:43,35.2677,27.7500,15.50,4.2
1997-11-15 22:44:37,38.8044,25.7942,9.20,4.1
1997-11-14 21:38:52,38.8450,25.8350,14.00,5.8
1997-11-14 15:12:47,36.4700,24.4730,97.20,4.3
1997-11-11 22:37:13,35.6951,28.6096,38.40,4.2
1997-11-10 12:02:54,35.3400,27.7600,2.00,4.2
1997-11-05 12:22:56,34.7540,23.9650,29.90,5.4
1997-11-05 10:31:51,38.3307,23.5423,9.30,4.0
1997-11-05 10:27:53,38.2950,23.4610,24.40,4.4
1997-11-05 03:15:15,38.3000,42.9700,10.00,4.1
1997-11-04 10:32:46,38.3007,23.5315,5.00,4.0
1997-11-04 10:30:30,38.3047,23.4720,5.20,4.0
1997-11-03 14:51:11,38.7947,42.3147,59.40,4.1
1997-11-03 08:46:51,38.8130,42.2720,35.00,4.3
1997-11-03 08:36:25,38.5200,25.8100,18.00,4.1
1997-11-03 08:08:00,38.7920,42.4060,23.30,4.8
1997-11-02 00:26:02,38.7530,43.3160,25.00,4.5
1997-11-01 13:50:54,39.3101,39.7466,22.30,4.1
1997-10-30 17:34:19,34.9590,35.0990,14.70,4.1
1997-10-30 04:05:35,38.7557,43.5262,13.50,4.3
1997-10-28 08:18:49,39.8123,23.8425,9.70,4.0
1997-10-25 00:38:42,40.4500,26.3900,10.00,4.2
1997-10-24 18:19:40,36.4564,26.5733,155.20,4.2
1997-10-23 16:06:37,38.7100,41.3300,10.00,4.1
1997-10-21 10:49:34,40.7143,30.4301,11.50,4.2
1997-10-21 04:46:57,39.3616,25.9045,10.00,4.1
1997-10-18 10:18:27,39.8140,28.6228,6.50,4.0
1997-10-18 09:18:53,39.8034,28.6668,4.70,4.4
1997-10-17 14:24:04,35.1372,27.4173,73.10,4.1
1997-10-16 02:10:17,35.7425,29.5845,61.00,4.1
1997-10-15 02:18:56,35.7549,29.3685,6.30,4.1
1997-10-12 05:06:07,38.4920,43.3100,18.10,4.3
1997-10-10 23:35:34,38.5000,44.3000,7.00,4.1
1997-10-10 21:20:58,38.6000,43.7000,6.00,4.1
1997-10-09 07:10:31,42.5511,36.2637,2.40,4.3
1997-10-08 17:55:26,39.0865,24.4460,11.00,4.0
1997-10-07 02:20:15,34.4900,26.9300,62.00,4.0
1997-10-05 10:09:05,34.5145,26.8169,46.60,4.0
1997-10-04 16:02:46,34.5800,26.8220,10.00,4.3
1997-10-02 01:06:37,38.9849,44.2651,44.90,4.2
1997-09-26 11:13:12,39.2290,41.3386,74.00,4.1
1997-09-25 11:13:52,36.3122,26.5970,161.60,4.2
1997-09-24 10:07:39,34.9626,24.6131,50.50,4.0
1997-09-24 00:15:06,34.6147,23.3329,36.60,4.1
1997-09-21 16:25:25,36.6621,27.1759,32.10,4.0
1997-09-19 22:33:43,34.4935,31.9659,33.00,4.1
1997-09-16 08:35:48,34.8796,26.4971,50.10,4.0
1997-09-16 08:33:59,34.3500,32.1400,64.00,4.1
1997-09-16 08:09:39,34.7916,26.4573,5.00,4.0
1997-09-08 01:17:28,35.2717,27.4284,58.90,4.0
1997-08-27 06:56:38,36.5997,27.1235,35.00,4.0
1997-08-27 03:50:26,36.4975,27.1183,32.00,4.4
1997-08-25 02:48:08,39.2305,44.1021,49.50,4.4
1997-08-21 20:29:28,36.4461,27.2077,17.30,4.2
1997-08-10 22:26:06,38.1800,39.0700,10.00,4.1
1997-08-10 17:31:50,38.2400,39.0700,10.00,4.0
1997-08-09 06:47:08,35.9054,27.0659,50.70,4.0
1997-08-08 09:40:55,36.5609,27.0811,10.00,4.0
1997-08-08 09:17:10,36.5053,27.1066,5.00,4.3
1997-08-08 02:39:04,39.8420,41.9110,10.00,4.4
1997-08-04 20:53:34,36.2620,27.1106,81.90,4.0
1997-08-03 01:51:16,38.3110,23.1690,25.50,4.0
1997-07-31 07:00:25,34.9617,33.8031,62.60,4.2
1997-07-18 07:34:00,41.2210,44.9700,30.00,4.2
1997-07-18 01:45:23,36.2500,38.2100,29.00,4.1
1997-07-16 10:06:08,39.0800,25.1980,10.00,4.5
1997-06-30 21:48:47,36.6410,31.4110,114.90,4.4
1997-06-27 23:55:11,35.3827,25.5857,5.00,4.0
1997-06-26 13:37:45,39.1300,42.5800,5.00,4.1
1997-06-26 03:04:43,34.6668,27.1422,66.20,4.0
1997-06-24 08:42:48,38.3800,39.1300,7.00,4.0
1997-06-21 04:01:13,34.5180,26.7950,35.00,4.1
1997-06-11 20:06:34,37.9506,24.4477,20.90,4.0
1997-06-05 08:37:41,42.6576,33.8747,6.90,4.0
1997-06-04 15:04:55,36.6681,26.4027,27.60,4.1
1997-06-01 10:33:38,39.9002,42.0520,10.00,4.1
1997-05-31 13:42:18,34.4520,47.3010,15.00,4.1
1997-05-28 18:35:19,34.7570,32.4410,35.50,4.1
1997-05-15 10:07:55,35.2813,27.2973,47.70,4.1
1997-05-15 10:05:16,35.3390,27.2670,39.10,4.2
1997-05-09 18:41:02,35.3800,27.2720,20.30,4.5
1997-05-02 08:45:13,39.6729,28.5904,7.00,4.0
1997-04-28 03:58:25,34.5236,24.8453,19.10,4.3
1997-04-26 08:52:38,34.9461,25.2672,25.40,4.0
1997-04-20 21:17:32,37.0000,42.6000,33.00,4.2
1997-04-20 21:08:09,36.8200,42.8200,46.00,4.7
1997-04-19 11:00:49,39.0000,42.3000,10.00,4.0
1997-04-14 19:47:02,34.4610,32.1190,35.00,4.1
1997-04-12 17:40:44,37.9180,27.6434,5.30,4.0
1997-04-10 08:28:06,38.9909,26.0267,21.80,4.0
1997-04-01 23:37:39,38.7047,36.8503,10.00,4.0
1997-04-01 11:25:40,38.3358,31.1273,34.70,4.0
1997-03-26 09:19:17,34.9239,33.0559,52.70,4.0
1997-03-21 06:32:21,39.2204,23.7211,11.10,4.5
1997-03-21 06:17:09,39.3000,23.7590,4.70,4.5
1997-03-20 23:50:22,35.2280,25.6710,19.10,4.2
1997-03-20 23:00:02,36.4807,27.2526,10.00,4.0
1997-03-14 11:45:16,38.1078,28.9579,5.70,4.0
1997-03-13 02:59:42,39.9140,40.0540,10.00,4.1
1997-03-04 14:23:01,39.2949,40.7192,46.10,4.1
1997-02-28 00:03:54,40.7530,35.4070,8.90,4.8
1997-02-27 18:03:00,36.4569,26.8430,147.50,4.1
1997-02-26 22:47:53,36.2600,36.1700,13.00,4.1
1997-02-24 18:35:28,36.4557,27.1870,42.80,4.0
1997-02-15 15:56:16,38.0909,36.8422,64.20,4.1
1997-02-09 21:49:12,41.4270,43.9340,15.00,4.5
1997-02-04 02:41:14,38.5950,24.1670,23.50,4.6
1997-02-01 01:05:54,42.5975,33.6019,38.50,4.0
1997-01-31 05:34:53,34.6185,27.7912,3.00,4.4
1997-01-23 14:53:15,36.1770,35.9571,12.70,4.0
1997-01-23 07:09:26,36.2880,36.1370,25.00,4.0
1997-01-22 18:27:37,36.1770,35.8970,61.30,5.2
1997-01-22 18:24:56,36.1670,35.8840,49.40,5.0
1997-01-22 18:22:06,36.1906,35.9883,12.80,4.2
1997-01-22 17:57:22,36.2070,35.9570,20.90,5.7
1997-01-21 20:47:49,38.1060,29.0080,17.20,5.2
1997-01-18 13:08:49,36.5499,25.6063,18.70,4.0
1997-01-12 20:21:00,36.4760,25.6190,43.60,4.1
1997-01-12 10:48:31,35.9970,28.7895,73.10,4.1
1997-01-10 21:45:15,34.3986,32.1532,45.40,4.0
1997-01-07 02:14:22,34.6470,24.6310,30.70,4.8
1997-01-06 19:06:43,36.8424,35.9306,10.00,4.3
1997-01-03 00:00:43,34.3620,32.1150,40.40,4.4
1997-01-01 10:38:55,34.6050,25.2770,56.40,4.0
1996-12-31 15:51:05,36.6000,37.3000,12.00,4.1
1996-12-25 22:48:24,38.5900,40.7000,10.00,4.0
1996-12-22 13:17:35,34.9700,28.4770,38.30,4.0
1996-12-22 04:44:39,35.3770,23.2120,53.60,4.0
1996-12-20 08:09:04,38.9328,41.0249,30.40,4.0
1996-12-17 11:36:59,36.9874,23.8563,5.00,4.1
1996-12-15 10:28:33,36.6242,26.9026,161.50,4.2
1996-12-13 22:48:37,36.9299,23.8362,20.90,4.3
1996-12-13 22:16:55,37.0841,23.8041,1.40,4.1
1996-12-13 17:11:41,37.0371,23.7184,9.10,4.0
1996-12-13 16:52:37,36.9710,23.7390,41.50,4.4
1996-12-12 13:12:16,36.6250,26.6980,158.90,4.2
1996-12-10 13:25:09,36.6910,27.5550,18.30,4.2
1996-12-10 11:12:10,34.4000,32.1800,20.00,4.1
1996-12-07 23:13:46,40.7200,35.2900,12.00,4.1
1996-12-02 04:08:49,34.3940,32.1780,22.80,4.9
